행정구역,기간,인구수
광주광역시  (2900000000),2017년11월_계_20~29세,"204,093"
대전광역시  (3000000000),2017년11월_계_20~29세,"214,334"
울산광역시  (3100000000),2017년11월_계_20~29세,"156,994"
세종특별자치시  (3600000000),2017년11월_계_20~29세,"29,705"
경기도  (4100000000),2017년11월_계_20~29세,"1,716,240"
강원도  (4200000000),2017년11월_계_20~29세,"185,264"
충청북도  (4300000000),2017년11월_계_20~29세,"199,468"
충청남도  (4400000000),2017년11월_계_20~29세,"247,898"
전라북도  (4500000000),2017년11월_계_20~29세,"219,532"
전라남도  (4600000000),2017년11월_계_20~29세,"206,107"
경상북도  (4700000000),2017년11월_계_20~29세,"305,161"
경상남도  (4800000000),2017년11월_계_20~29세,"397,012"
제주특별자치도  (5000000000),2017년11월_계_20~29세,"79,468"
전국  (0000000000),2017년11월_계_30~39세,"7,399,171"
서울특별시  (1100000000),2017년11월_계_30~39세,"1,587,401"
부산광역시  (2600000000),2017년11월_계_30~39세,"470,746"
대구광역시  (2700000000),2017년11월_계_30~39세,"325,706"
인천광역시  (2800000000),2017년11월_계_30~39세,"441,685"
광주광역시  (2900000000),2017년11월_계_30~39세,"206,899"
대전광역시  (3000000000),2017년11월_계_30~39세,"216,728"
울산광역시  (3100000000),2017년11월_계_30~39세,"171,904"
세종특별자치시  (3600000000),2017년11월_계_30~39세,"51,985"
경기도  (4100000000),2017년11월_계_30~39세,"1,939,137"
강원도  (4200000000),2017년11월_계_30~39세,"180,761"
충청북도  (4300000000),2017년11월_계_30~39세,"208,652"
충청남도  (4400000000),2017년11월_계_30~39세,"293,296"
전라북도  (4500000000),2017년11월_계_30~39세,"217,072"
전라남도  (4600000000),2017년11월_계_30~39세,"212,832"
경상북도  (4700000000),2017년11월_계_30~39세,"330,676"
경상남도  (4800000000),2017년11월_계_30~39세,"456,277"
제주특별자치도  (5000000000),2017년11월_계_30~39세,"87,414"
전국  (0000000000),2017년11월_계_40~49세,"8,704,089"
서울특별시  (1100000000),2017년11월_계_40~49세,"1,650,013"
부산광역시  (2600000000),2017년11월_계_40~49세,"545,842"
대구광역시  (2700000000),2017년11월_계_40~49세,"421,489"
인천광역시  (2800000000),2017년11월_계_40~49세,"506,447"
광주광역시  (2900000000),2017년11월_계_40~49세,"253,645"
대전광역시  (3000000000),2017년11월_계_40~49세,"259,100"
울산광역시  (3100000000),2017년11월_계_40~49세,"201,807"
세종특별자치시  (3600000000),2017년11월_계_40~49세,"51,418"
경기도  (4100000000),2017년11월_계_40~49세,"2,311,765"
강원도  (4200000000),2017년11월_계_40~49세,"242,410"
충청북도  (4300000000),2017년11월_계_40~49세,"255,748"
충청남도  (4400000000),2017년11월_계_40~49세,"336,612"
전라북도  (4500000000),2017년11월_계_40~49세,"291,207"
전라남도  (4600000000),2017년11월_계_40~49세,"281,302"
경상북도  (4700000000),2017년11월_계_40~49세,"414,267"
경상남도  (4800000000),2017년11월_계_40~49세,"566,695"
제주특별자치도  (5000000000),2017년11월_계_40~49세,"114,322"
전국  (0000000000),2017년11월_계_50~59세,"8,477,646"
서울특별시  (1100000000),2017년11월_계_50~59세,"1,554,193"
부산광역시  (2600000000),2017년11월_계_50~59세,"599,964"
대구광역시  (2700000000),2017년11월_계_50~59세,"424,344"
인천광역시  (2800000000),2017년11월_계_50~59세,"506,430"
광주광역시  (2900000000),2017년11월_계_50~59세,"225,652"
대전광역시  (3000000000),2017년11월_계_50~59세,"238,941"
울산광역시  (3100000000),2017년11월_계_50~59세,"207,328"
세종특별자치시  (3600000000),2017년11월_계_50~59세,"33,303"
경기도  (4100000000),2017년11월_계_50~59세,"2,071,709"
강원도  (4200000000),2017년11월_계_50~59세,"270,761"
충청북도  (4300000000),2017년11월_계_50~59세,"266,562"
충청남도  (4400000000),2017년11월_계_50~59세,"329,322"
전라북도  (4500000000),2017년11월_계_50~59세,"299,472"
전라남도  (4600000000),2017년11월_계_50~59세,"315,704"
경상북도  (4700000000),2017년11월_계_50~59세,"461,107"
경상남도  (4800000000),2017년11월_계_50~59세,"568,378"
제주특별자치도  (5000000000),2017년11월_계_50~59세,"104,476"
전국  (0000000000),2017년11월_계_60~69세,"5,634,365"
서울특별시  (1100000000),2017년11월_계_60~69세,"1,106,783"
부산광역시  (2600000000),2017년11월_계_60~69세,"471,419"
대구광역시  (2700000000),2017년11월_계_60~69세,"281,984"
인천광역시  (2800000000),2017년11월_계_60~69세,"292,097"
광주광역시  (2900000000),2017년11월_계_60~69세,"138,328"
대전광역시  (3000000000),2017년11월_계_60~69세,"151,390"
울산광역시  (3100000000),2017년11월_계_60~69세,"116,249"
세종특별자치시  (3600000000),2017년11월_계_60~69세,"20,840"
경기도  (4100000000),2017년11월_계_60~69세,"1,185,263"
강원도  (4200000000),2017년11월_계_60~69세,"193,392"
충청북도  (4300000000),2017년11월_계_60~69세,"181,160"
충청남도  (4400000000),2017년11월_계_60~69세,"236,061"
전라북도  (4500000000),2017년11월_계_60~69세,"224,278"
전라남도  (4600000000),2017년11월_계_60~69세,"236,627"
경상북도  (4700000000),2017년11월_계_60~69세,"350,947"
경상남도  (4800000000),2017년11월_계_60~69세,"381,922"
제주특별자치도  (5000000000),2017년11월_계_60~69세,"65,625"
전국  (0000000000),2017년11월_계_70~79세,"3,371,199"
서울특별시  (1100000000),2017년11월_계_70~79세,"633,460"
부산광역시  (2600000000),2017년11월_계_70~79세,"258,899"
대구광역시  (2700000000),2017년11월_계_70~79세,"156,740"
인천광역시  (2800000000),2017년11월_계_70~79세,"156,308"
광주광역시  (2900000000),2017년11월_계_70~79세,"83,458"
대전광역시  (3000000000),2017년11월_계_70~79세,"81,091"
울산광역시  (3100000000),2017년11월_계_70~79세,"50,138"
세종특별자치시  (3600000000),2017년11월_계_70~79세,"11,657"
경기도  (4100000000),2017년11월_계_70~79세,"675,281"
강원도  (4200000000),2017년11월_계_70~79세,"135,473"
충청북도  (4300000000),2017년11월_계_70~79세,"116,274"
충청남도  (4400000000),2017년11월_계_70~79세,"161,873"
전라북도  (4500000000),2017년11월_계_70~79세,"160,821"
전라남도  (4600000000),2017년11월_계_70~79세,"192,734"
경상북도  (4700000000),2017년11월_계_70~79세,"230,017"
경상남도  (4800000000),2017년11월_계_70~79세,"224,710"
제주특별자치도  (5000000000),2017년11월_계_70~79세,"42,265"
전국  (0000000000),2017년11월_계_80~89세,"1,408,716"
서울특별시  (1100000000),2017년11월_계_80~89세,"221,236"
부산광역시  (2600000000),2017년11월_계_80~89세,"91,486"
대구광역시  (2700000000),2017년11월_계_80~89세,"61,950"
인천광역시  (2800000000),2017년11월_계_80~89세,"62,961"
광주광역시  (2900000000),2017년11월_계_80~89세,"32,341"
대전광역시  (3000000000),2017년11월_계_80~89세,"33,308"
울산광역시  (3100000000),2017년11월_계_80~89세,"18,301"
세종특별자치시  (3600000000),2017년11월_계_80~89세,"5,711"
경기도  (4100000000),2017년11월_계_80~89세,"274,295"
강원도  (4200000000),2017년11월_계_80~89세,"57,336"
충청북도  (4300000000),2017년11월_계_80~89세,"54,920"
충청남도  (4400000000),2017년11월_계_80~89세,"85,656"
전라북도  (4500000000),2017년11월_계_80~89세,"78,853"
전라남도  (4600000000),2017년11월_계_80~89세,"92,603"
경상북도  (4700000000),2017년11월_계_80~89세,"112,951"
경상남도  (4800000000),2017년11월_계_80~89세,"104,876"
제주특별자치도  (5000000000),2017년11월_계_80~89세,"19,932"
전국  (0000000000),2017년11월_계_90~99세,"190,827"
서울특별시  (1100000000),2017년11월_계_90~99세,"33,180"
부산광역시  (2600000000),2017년11월_계_90~99세,"11,438"
대구광역시  (2700000000),2017년11월_계_90~99세,"7,035"
인천광역시  (2800000000),2017년11월_계_90~99세,"9,256"
광주광역시  (2900000000),2017년11월_계_90~99세,"4,490"
대전광역시  (3000000000),2017년11월_계_90~99세,"4,498"
울산광역시  (3100000000),2017년11월_계_90~99세,"2,405"
세종특별자치시  (3600000000),2017년11월_계_90~99세,767
경기도  (4100000000),2017년11월_계_90~99세,"38,365"
강원도  (4200000000),2017년11월_계_90~99세,"8,712"
충청북도  (4300000000),2017년11월_계_90~99세,"6,944"
충청남도  (4400000000),2017년11월_계_90~99세,"10,863"
전라북도  (4500000000),2017년11월_계_90~99세,"10,300"
전라남도  (4600000000),2017년11월_계_90~99세,"12,063"
경상북도  (4700000000),2017년11월_계_90~99세,"14,650"
경상남도  (4800000000),2017년11월_계_90~99세,"12,663"
제주특별자치도  (5000000000),2017년11월_계_90~99세,"3,198"
전국  (0000000000),2017년11월_계_100세 이상,"17,788"
서울특별시  (1100000000),2017년11월_계_100세 이상,"5,489"
부산광역시  (2600000000),2017년11월_계_100세 이상,"1,612"
대구광역시  (2700000000),2017년11월_계_100세 이상,614
인천광역시  (2800000000),2017년11월_계_100세 이상,789
광주광역시  (2900000000),2017년11월_계_100세 이상,347
대전광역시  (3000000000),2017년11월_계_100세 이상,317
울산광역시  (3100000000),2017년11월_계_100세 이상,154
세종특별자치시  (3600000000),2017년11월_계_100세 이상,49
경기도  (4100000000),2017년11월_계_100세 이상,"3,348"
강원도  (4200000000),2017년11월_계_100세 이상,689
충청북도  (4300000000),2017년11월_계_100세 이상,477
충청남도  (4400000000),2017년11월_계_100세 이상,745
전라북도  (4500000000),2017년11월_계_100세 이상,707
전라남도  (4600000000),2017년11월_계_100세 이상,741
경상북도  (4700000000),2017년11월_계_100세 이상,815
경상남도  (4800000000),2017년11월_계_100세 이상,654
제주특별자치도  (5000000000),2017년11월_계_100세 이상,241
전국  (0000000000),2017년12월_계_총인구수,"51,778,544"
서울특별시  (1100000000),2017년12월_계_총인구수,"9,857,426"
부산광역시  (2600000000),2017년12월_계_총인구수,"3,470,653"
대구광역시  (2700000000),2017년12월_계_총인구수,"2,475,231"
인천광역시  (2800000000),2017년12월_계_총인구수,"2,948,542"
광주광역시  (2900000000),2017년12월_계_총인구수,"1,463,770"
대전광역시  (3000000000),2017년12월_계_총인구수,"1,502,227"
울산광역시  (3100000000),2017년12월_계_총인구수,"1,165,132"
세종특별자치시  (3600000000),2017년12월_계_총인구수,"280,100"
경기도  (4100000000),2017년12월_계_총인구수,"12,873,895"
강원도  (4200000000),2017년12월_계_총인구수,"1,550,142"
충청북도  (4300000000),2017년12월_계_총인구수,"1,594,432"
충청남도  (4400000000),2017년12월_계_총인구수,"2,116,770"
전라북도  (4500000000),2017년12월_계_총인구수,"1,854,607"
전라남도  (4600000000),2017년12월_계_총인구수,"1,896,424"
경상북도  (4700000000),2017년12월_계_총인구수,"2,691,706"
경상남도  (4800000000),2017년12월_계_총인구수,"3,380,404"
제주특별자치도  (5000000000),2017년12월_계_총인구수,"657,083"
전국  (0000000000),2017년12월_계_연령구간인구수,"51,778,544"
서울특별시  (1100000000),2017년12월_계_연령구간인구수,"9,857,426"
부산광역시  (2600000000),2017년12월_계_연령구간인구수,"3,470,653"
대구광역시  (2700000000),2017년12월_계_연령구간인구수,"2,475,231"
인천광역시  (2800000000),2017년12월_계_연령구간인구수,"2,948,542"
광주광역시  (2900000000),2017년12월_계_연령구간인구수,"1,463,770"
대전광역시  (3000000000),2017년12월_계_연령구간인구수,"1,502,227"
울산광역시  (3100000000),2017년12월_계_연령구간인구수,"1,165,132"
세종특별자치시  (3600000000),2017년12월_계_연령구간인구수,"280,100"
경기도  (4100000000),2017년12월_계_연령구간인구수,"12,873,895"
강원도  (4200000000),2017년12월_계_연령구간인구수,"1,550,142"
충청북도  (4300000000),2017년12월_계_연령구간인구수,"1,594,432"
충청남도  (4400000000),2017년12월_계_연령구간인구수,"2,116,770"
전라북도  (4500000000),2017년12월_계_연령구간인구수,"1,854,607"
전라남도  (4600000000),2017년12월_계_연령구간인구수,"1,896,424"
경상북도  (4700000000),2017년12월_계_연령구간인구수,"2,691,706"
경상남도  (4800000000),2017년12월_계_연령구간인구수,"3,380,404"
제주특별자치도  (5000000000),2017년12월_계_연령구간인구수,"657,083"
전국  (0000000000),2017년12월_계_0~9세,"4,435,198"
서울특별시  (1100000000),2017년12월_계_0~9세,"728,462"
부산광역시  (2600000000),2017년12월_계_0~9세,"258,732"
대구광역시  (2700000000),2017년12월_계_0~9세,"201,043"
인천광역시  (2800000000),2017년12월_계_0~9세,"259,925"
광주광역시  (2900000000),2017년12월_계_0~9세,"135,873"
대전광역시  (3000000000),2017년12월_계_0~9세,"135,218"
울산광역시  (3100000000),2017년12월_계_0~9세,"112,441"
세종특별자치시  (3600000000),2017년12월_계_0~9세,"40,172"
경기도  (4100000000),2017년12월_계_0~9세,"1,226,500"
강원도  (4200000000),2017년12월_계_0~9세,"116,726"
충청북도  (4300000000),2017년12월_계_0~9세,"137,206"
충청남도  (4400000000),2017년12월_계_0~9세,"193,878"
전라북도  (4500000000),2017년12월_계_0~9세,"150,817"
전라남도  (4600000000),2017년12월_계_0~9세,"151,229"
경상북도  (4700000000),2017년12월_계_0~9세,"215,451"
경상남도  (4800000000),2017년12월_계_0~9세,"307,415"
제주특별자치도  (5000000000),2017년12월_계_0~9세,"64,110"
전국  (0000000000),2017년12월_계_10~19세,"5,304,425"
서울특별시  (1100000000),2017년12월_계_10~19세,"894,656"
부산광역시  (2600000000),2017년12월_계_10~19세,"310,044"
대구광역시  (2700000000),2017년12월_계_10~19세,"261,756"
인천광역시  (2800000000),2017년12월_계_10~19세,"301,563"
광주광역시  (2900000000),2017년12월_계_10~19세,"179,807"
대전광역시  (3000000000),2017년12월_계_10~19세,"168,005"
울산광역시  (3100000000),2017년12월_계_10~19세,"126,894"
세종특별자치시  (3600000000),2017년12월_계_10~19세,"32,063"
경기도  (4100000000),2017년12월_계_10~19세,"1,410,636"
강원도  (4200000000),2017년12월_계_10~19세,"156,946"
충청북도  (4300000000),2017년12월_계_10~19세,"165,826"
충청남도  (4400000000),2017년12월_계_10~19세,"218,457"
전라북도  (4500000000),2017년12월_계_10~19세,"199,956"
전라남도  (4600000000),2017년12월_계_10~19세,"191,645"
경상북도  (4700000000),2017년12월_계_10~19세,"254,396"
경상남도  (4800000000),2017년12월_계_10~19세,"356,902"
제주특별자치도  (5000000000),2017년12월_계_10~19세,"74,873"
전국  (0000000000),2017년12월_계_20~29세,"6,810,967"
서울특별시  (1100000000),2017년12월_계_20~29세,"1,447,115"
부산광역시  (2600000000),2017년12월_계_20~29세,"451,791"
대구광역시  (2700000000),2017년12월_계_20~29세,"332,212"
